loan_id,no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status
4038,4,Not Graduate,No,2582403.0,30140694,20,746.0,25905624.0,2314469,6822335,6067758,Approved
4039,3,Graduate,No,8252749.0,24720739,14,805.0,14393834.0,16395884,19574166,10321292,Approved
4040,3,Not Graduate,No,8283553.0,9254580,10,552.0,7232513.0,7033171,6560082,5827657,Approved
4041,5,Not Graduate,No,8130345.0,854999,16,598.0,2570287.0,7204334,23943262,1284049,Approved
4042,1,Not Graduate,No,7033088.0,30885746,16,359.0,9852822.0,19130531,16382863,5358243,Rejected
4043,2,Not Graduate,No,2135094.0,21700100,20,656.0,11900594.0,5759046,24060162,1904597,Approved
4044,3,Not Graduate,No,8496287.0,24304995,18,456.0,14917963.0,18715473,9400441,8848069,Approved
4045,2,Graduate,No,3127848.0,31096068,12,641.0,23658256.0,17312522,19080315,6947738,Approved
4046,2,Not Graduate,No,8356732.0,12285074,2,501.0,13105547.0,4393291,11656120,757063,Approved
4047,2,Not Graduate,Yes,6051732.0,10292863,18,334.0,18814462.0,4837149,13992840,8368275,Approved
4048,3,Graduate,No,8497142.0,9228684,6,834.0,26242191.0,11908174,545714,10273877,Approved
4049,5,Graduate,No,5587502.0,875343,18,755.0,14511810.0,10795975,14147287,2788872,Approved
4050,1,Graduate,No,5055366.0,10375659,14,464.0,25291201.0,14715271,16861275,9318902,Approved
4051,5,Not Graduate,No,3632331.0,9157256,6,327.0,17604806.0,979173,3019799,7300860,Rejected
4052,4,Graduate,No,7334670.0,14935087,18,671.0,24635429.0,12738274,1965873,7485671,Approved
4053,4,Not Graduate,No,670306.0,35844077,14,613.0,17242048.0,16136971,10817587,7098231,Approved
4054,3,Graduate,No,4931062.0,6260445,14,864.0,10111802.0,163824,5683910,11196913,Approved
4055,4,Graduate,Yes,6757370.0,26527776,14,583.0,22332267.0,11711810,330027,8026534,Approved
4056,0,Not Graduate,No,5601220.0,30861651,4,597.0,23278476.0,4087473,22074749,11797970,Approved
4057,4,Graduate,Yes,2568254.0,38882774,8,774.0,24272615.0,3981181,23545399,5454070,Approved
4058,0,Not Graduate,Yes,8964558.0,38913561,20,896.0,24088416.0,18739851,6211777,13235569,Approved
4059,5,Not Graduate,No,7286694.0,1673716,16,648.0,6663908.0,9290199,16141868,7400960,Approved
4060,5,Not Graduate,Yes,7352620.0,38129192,4,744.0,25624742.0,4808571,702899,3829514,Approved
4061,1,Graduate,No,3511689.0,365783,8,506.0,5324337.0,6852277,23298798,118888,Approved
4062,1,Not Graduate,Yes,4823297.0,8968117,20,716.0,2264007.0,18296905,16921971,12056809,Approved
4063,4,Not Graduate,Yes,7986219.0,20194539,16,738.0,22606327.0,9002728,3727079,7423433,Approved
4064,1,Not Graduate,No,6237051.0,34757693,6,464.0,27427577.0,4399757,19263441,8815872,Rejected
4065,5,Graduate,No,6790427.0,17766079,12,858.0,1202537.0,17547725,23947583,10664410,Approved
4066,0,Not Graduate,No,2918123.0,33478048,4,719.0,23307548.0,4916867,434414,360058,Approved
4067,0,Not Graduate,No,7504223.0,7510795,16,670.0,12823431.0,18921331,5511559,162795,Approved
4068,5,Not Graduate,No,3557010.0,20555339,16,565.0,23532427.0,1341754,5076961,11007147,Rejected
4069,4,Graduate,No,7361778.0,27818361,2,578.0,23375055.0,8646305,9500586,8142642,Approved
4070,5,Graduate,No,8029460.0,14412858,6,781.0,,8927039,4979996,7468304,Approved
4071,1,Graduate,No,9597762.0,16095052,4,816.0,27694421.0,17371166,7346188,12250982,Approved
4072,4,Graduate,No,5203775.0,9977327,14,381.0,27011189.0,10636009,3734912,5280502,Rejected
4073,3,Graduate,Yes,6217695.0,10401869,14,418.0,19778338.0,8594515,12751388,1090410,Approved
4074,3,Graduate,No,9551041.0,38995686,8,602.0,13820849.0,18789347,22193444,4857719,Rejected
4075,4,Not Graduate,No,6123386.0,29759103,16,514.0,5223672.0,8519165,4884036,916673,Rejected
4076,3,Graduate,No,3915835.0,24547036,6,327.0,1267091.0,7530882,3458932,10379375,Rejected
4077,2,Not Graduate,No,3428890.0,3706936,18,797.0,1452094.0,8890038,1113775,8050710,Approved
4078,1,Graduate,No,7229448.0,39033406,10,836.0,11228980.0,8372245,22399158,3841917,Approved
4079,4,Graduate,No,9013132.0,35156207,4,818.0,22716111.0,11122070,2748097,13211962,Approved
4080,1,Graduate,No,,5540831,18,493.0,11917013.0,13699147,24796155,3743945,Approved
4081,4,Graduate,Yes,8116338.0,33690952,2,891.0,27991450.0,16008678,21361470,13712884,Approved
4082,1,Not Graduate,Yes,8928143.0,14859576,16,741.0,13884037.0,9801484,8576533,10744425,Approved
4083,3,Not Graduate,No,8889673.0,37921565,12,335.0,18327887.0,5483386,4090717,3844701,Rejected
4084,4,Graduate,No,6300435.0,35674839,2,557.0,12289139.0,2848652,24870172,4449250,Rejected
4085,1,Graduate,Yes,1322939.0,12047394,8,412.0,21125235.0,12245856,1667244,10612760,Rejected
4086,0,Graduate,Yes,4551161.0,39059386,6,593.0,12119236.0,9735518,19924684,4674192,Approved
4087,0,Not Graduate,No,9825121.0,28699149,14,313.0,4393421.0,12771378,20134647,10569211,Approved
4088,3,Not Graduate,No,296847.0,20697010,14,896.0,10104701.0,10587071,10160898,13247853,Approved
4089,5,Not Graduate,No,7284749.0,36215818,12,439.0,,12509659,738633,2073106,Rejected
4090,0,Not Graduate,No,7016101.0,32701636,20,670.0,22400340.0,3570527,1499587,2703057,Approved
4091,4,Not Graduate,Yes,459718.0,10546070,20,726.0,1974920.0,19019353,23851478,12928593,Approved
4092,2,Graduate,No,9489644.0,4964763,16,396.0,17270963.0,5993341,4977744,1617965,Rejected
4093,2,Graduate,Yes,8773934.0,11564233,14,787.0,9630886.0,12859916,15528376,5739554,Approved
4094,5,Not Graduate,Yes,747526.0,753104,8,641.0,23601310.0,5800092,24226190,1046729,Approved
4095,2,Not Graduate,No,6457777.0,22941487,14,791.0,26333476.0,13998278,23292091,6805014,Approved
4096,2,Not Graduate,No,5004070.0,15144959,2,799.0,20649406.0,11367423,17624501,2079189,Approved
4097,0,Not Graduate,Yes,8330911.0,9638119,6,731.0,14354556.0,2694574,15754100,6884651,Approved
4098,0,Graduate,Yes,3104107.0,17968208,4,488.0,2197550.0,2527897,17427903,13118216,Rejected
4099,1,Not Graduate,No,4065911.0,4491180,14,381.0,26223928.0,11697861,20890342,10901919,Approved
4100,0,Not Graduate,No,3263945.0,19964147,18,479.0,15556619.0,9644767,12637653,2180444,Rejected
4101,3,Graduate,Yes,4643798.0,20101233,10,714.0,11138871.0,10078179,6241819,3652282,Approved
4102,2,Not Graduate,No,1742063.0,20489189,18,404.0,18837934.0,11882570,2366301,4720829,Rejected
4103,3,Not Graduate,Yes,1746675.0,10887243,16,680.0,7029047.0,12614356,19818487,9801106,Approved
4104,1,Graduate,No,7675953.0,32183164,2,628.0,10059353.0,5205778,1040194,851695,Rejected
4105,1,Graduate,No,,526218,4,548.0,2839609.0,1853806,9062914,5706076,Approved
4106,3,Graduate,No,2122870.0,18405683,12,371.0,19557042.0,16919729,5817580,6050164,Rejected
4107,5,Not Graduate,No,5269061.0,12709955,10,432.0,21029272.0,13305963,15675572,1447550,Rejected
4108,0,Graduate,No,703869.0,30610542,14,539.0,18883831.0,4712226,16183705,9407992,Approved
4109,5,Not Graduate,No,8749942.0,20955347,18,377.0,6466034.0,15267294,22688655,11841483,Approved
4110,3,Not Graduate,Yes,4105566.0,7268031,8,869.0,24734793.0,6828212,22928455,1134471,Approved
4111,3,Graduate,Yes,9808116.0,11760215,16,760.0,28781936.0,58014,11798814,9184216,Approved
4112,3,Not Graduate,No,3201121.0,31263367,8,424.0,11378204.0,18440423,4823126,9991130,Rejected
4113,0,Not Graduate,Yes,1578611.0,18004796,6,310.0,4790243.0,16701267,4579713,4057198,Rejected
4114,0,Graduate,No,628546.0,33578168,4,767.0,5939799.0,18147052,6618796,12195370,Approved
4115,3,Graduate,No,5994182.0,26368868,16,706.0,15966709.0,13501726,23903541,4081142,Approved
4116,2,Not Graduate,No,1132774.0,35275693,16,326.0,27388969.0,10723103,6190997,5008684,Rejected
4117,5,Not Graduate,No,2657853.0,38215057,6,506.0,25257524.0,12417230,7294187,5692037,Rejected
4118,2,Graduate,No,596873.0,29866818,2,521.0,8782392.0,9238838,12134984,5178380,Rejected
4119,0,Graduate,No,6361411.0,14934037,12,611.0,18691429.0,10688614,19207904,2609674,Approved
4120,4,Graduate,Yes,2442423.0,33853103,10,681.0,5239805.0,16859294,667519,5270629,Rejected
4121,1,Not Graduate,No,2211034.0,6519343,16,614.0,27276476.0,7098050,15486181,3925957,Approved
4122,3,Graduate,Yes,1494805.0,765802,12,507.0,1163178.0,10240377,3803389,11626692,Approved
4123,4,Not Graduate,Yes,3425045.0,7154523,8,595.0,12959834.0,5841609,18013857,10614150,Approved
4124,5,Not Graduate,No,3622992.0,1757668,20,701.0,3361423.0,11057818,11915618,8153142,Approved
4125,4,Graduate,Yes,814113.0,28342687,20,734.0,15118221.0,11069615,2111225,5703862,Approved
4126,4,Not Graduate,Yes,9896755.0,12482562,4,872.0,19515130.0,8661726,265710,1721362,Approved
4127,4,Graduate,Yes,2625925.0,8367932,16,421.0,8901362.0,260274,7887257,9346821,Rejected
4128,5,Not Graduate,No,1318901.0,11581390,10,405.0,,15468996,17120454,14805464,Rejected
4129,1,Graduate,No,3131463.0,37617750,16,335.0,8529083.0,3852103,458479,6451208,Rejected
4130,0,Not Graduate,Yes,2974385.0,19798180,10,849.0,21313690.0,16244432,20133612,7187091,Approved
4131,1,Not Graduate,No,9651516.0,21440021,12,371.0,24222427.0,2432945,10811979,5904408,Rejected
4132,1,Graduate,Yes,871924.0,7838437,20,867.0,,2734182,11541456,9405745,Approved
4133,3,Graduate,No,8142115.0,4467510,10,466.0,11445828.0,3242024,17693145,3345991,Rejected
4134,3,Graduate,No,6486340.0,26730263,6,520.0,17054741.0,6289842,11358185,11974628,Rejected
4135,3,Graduate,No,5550596.0,37378609,20,375.0,1795928.0,752919,15529004,7968165,Rejected
4136,0,Not Graduate,No,613742.0,1060669,16,510.0,11022832.0,9667505,7099101,5506104,Approved
4137,4,Not Graduate,No,3017993.0,26436237,6,527.0,23587217.0,881742,14524278,2174485,Rejected
4138,1,Graduate,Yes,3170233.0,33250256,8,752.0,10379015.0,10481524,816144,9093943,Approved
4139,3,Not Graduate,No,8547485.0,33783914,12,786.0,17954243.0,8571587,6801626,8244771,Approved
4140,3,Not Graduate,Yes,2863963.0,28571296,4,773.0,5428433.0,12426700,7250515,9735346,Approved
4141,2,Not Graduate,No,2261738.0,5126761,14,789.0,9795562.0,9448644,8446142,6639087,Approved
4142,0,Graduate,Yes,9689968.0,17108744,10,675.0,17929433.0,11545630,12520838,12162048,Approved
4143,0,Graduate,No,3171477.0,38552147,20,530.0,24696685.0,3942219,19332534,8986671,Rejected
4144,4,Graduate,Yes,5240437.0,38446905,10,524.0,-39572.0,18181853,18405150,3360160,Rejected
4145,5,Not Graduate,Yes,1917063.0,17727232,10,774.0,,15862745,8859741,12332695,Rejected
4146,3,Graduate,No,3454730.0,15590586,4,876.0,18644143.0,13120171,7884471,11797424,Approved
4147,0,Graduate,No,7176220.0,19359255,20,379.0,12559611.0,10158469,20424323,12635332,Approved
4148,2,Graduate,No,8063929.0,39418577,18,,15681853.0,10123539,24447783,6286905,Approved
4149,4,Not Graduate,No,,8335211,6,509.0,28851723.0,1068307,21961063,5786671,Rejected
4150,4,Graduate,No,8606009.0,5784801,14,596.0,3448648.0,7733259,3618804,11806655,Approved
4151,0,Graduate,Yes,6375812.0,35187168,10,471.0,11610270.0,7562973,8996975,4350306,Rejected
4152,0,Graduate,Yes,4638677.0,17483680,20,388.0,9588422.0,2613296,2242353,7474409,Rejected
4153,4,Graduate,Yes,2025466.0,31353176,20,525.0,4912585.0,7333555,2930582,4144113,Rejected
4154,2,Not Graduate,No,9749230.0,27973468,10,442.0,19108380.0,12607748,282674,10613172,Rejected
4155,1,Graduate,Yes,706911.0,17698048,8,353.0,25450810.0,6955327,11999112,6738619,Rejected
4156,0,Graduate,Yes,6746028.0,37753269,20,495.0,3444592.0,1192121,12296892,2328445,Rejected
4157,3,Not Graduate,Yes,2159776.0,24565675,12,788.0,4912529.0,17574116,4296399,14457457,Approved
4158,5,Graduate,Yes,5397312.0,3920966,14,597.0,16762456.0,10541725,9147028,5877849,Approved
4159,5,Graduate,No,740853.0,8153987,14,729.0,4702969.0,6946831,149363,11043184,Rejected
4160,3,Not Graduate,Yes,4925421.0,36497401,16,836.0,7988966.0,8142450,12530968,14052266,Approved
4161,3,Graduate,No,1677227.0,19341454,10,878.0,8554202.0,10186757,10912880,3130730,Approved
4162,0,Graduate,No,3322951.0,32402110,14,799.0,2005570.0,6031657,12865571,10399641,Approved
4163,3,Graduate,No,6573279.0,19794309,8,505.0,23410606.0,7601039,4981358,9907130,Approved
4164,2,Graduate,Yes,2860381.0,10701421,18,436.0,7798895.0,10970028,13355856,10299240,Approved
4165,3,Not Graduate,No,3072621.0,37527865,10,707.0,17443380.0,3474471,6641179,4114931,Rejected
4166,2,Not Graduate,Yes,6963871.0,14527757,6,578.0,,15772391,6896575,3134143,Approved
4167,1,Not Graduate,No,4927768.0,8179814,10,744.0,22279500.0,10304092,15831912,11516036,Approved
4168,0,Graduate,Yes,1037948.0,8046550,18,570.0,17577657.0,9635123,13826999,9951403,Rejected
4169,1,Graduate,No,2967584.0,19079723,16,740.0,11991810.0,16523138,15766831,11224593,Approved
4170,0,Not Graduate,No,7952937.0,4949790,2,527.0,28457050.0,15623700,18679175,6179578,Approved
4171,1,Not Graduate,No,4543975.0,8466738,10,426.0,24043699.0,7680948,5982222,3226040,Rejected
4172,5,Graduate,No,366460.0,20080040,12,569.0,6194611.0,18678239,21219967,3386328,Rejected
4173,2,Graduate,No,6872503.0,5964899,20,786.0,5545206.0,11686301,6131878,2981999,Approved
4174,3,Graduate,No,774891.0,15664588,4,847.0,19781156.0,7958026,13469336,3756008,Rejected
4175,5,Graduate,Yes,7876912.0,15018505,12,454.0,13298792.0,12203416,22810686,10175527,Approved
4176,5,Graduate,No,932792.0,1411903,18,318.0,1861942.0,16506840,13917754,2543717,Approved
4177,3,Graduate,No,2777835.0,3522653,8,724.0,28529.0,18377480,10854602,2065776,Approved
4178,4,Not Graduate,No,7366511.0,36264763,6,357.0,16020028.0,8996908,7042204,10568877,Rejected
4179,1,Not Graduate,Yes,3864664.0,19546375,18,722.0,9304234.0,2586396,20506114,2158393,Approved
4180,1,Graduate,No,3558396.0,2927484,4,847.0,5188111.0,12960573,7192102,4948308,Approved
4181,2,Graduate,Yes,6860909.0,21182217,18,401.0,1508263.0,7366542,6650133,11211671,Rejected
4182,4,Not Graduate,Yes,1371765.0,34668373,20,375.0,23223969.0,3306999,22217828,11138971,Rejected
4183,4,Graduate,Yes,2017324.0,38600868,4,879.0,20548470.0,1428108,20112254,12094253,Approved
4184,1,Not Graduate,Yes,8444870.0,16449416,20,365.0,2331700.0,17408143,16049683,9089219,Rejected
4185,0,Graduate,No,9324320.0,37459484,6,450.0,19533545.0,906050,3426706,8926791,Rejected
4186,3,Not Graduate,No,5660792.0,10918038,14,736.0,21364869.0,11029236,14555482,3915504,Approved
4187,0,Graduate,Yes,3636258.0,2249595,4,367.0,11640799.0,7972702,14983954,10353986,Rejected
4188,3,Graduate,No,790940.0,11126536,2,534.0,13842330.0,2058786,4203471,5600368,Rejected
4189,4,Graduate,No,5278859.0,16189262,18,397.0,19081891.0,18490127,16453824,2613075,Rejected
4190,4,Graduate,No,4245643.0,37576680,12,308.0,14801332.0,9820032,9980802,3659426,Rejected
4191,4,Graduate,No,3258082.0,29433212,18,803.0,2880859.0,2583309,17115287,12379686,Approved
4192,5,Not Graduate,No,4530963.0,1958789,6,789.0,2656324.0,4758918,7839467,10472682,Approved
4193,2,Graduate,Yes,9325307.0,11609885,6,726.0,25476310.0,6604950,11431717,10629624,Approved
4194,4,Graduate,No,3132623.0,38410899,20,526.0,13293322.0,10363420,18757559,12384174,Rejected
4195,3,Not Graduate,No,9643272.0,2640967,6,886.0,28223083.0,9772239,15682524,1588294,Approved
4196,1,Not Graduate,No,6533500.0,20240004,4,,25881039.0,4581637,3005988,6330586,Rejected
4197,0,Not Graduate,No,8484617.0,36718480,12,862.0,20726861.0,13262545,13930475,13572260,Approved
4198,1,Not Graduate,No,9305356.0,39009033,6,527.0,20770541.0,11207068,24106371,9506304,Rejected
4199,2,Graduate,No,3487343.0,29302193,10,537.0,8620435.0,515160,19519440,2158549,Rejected
4200,3,Not Graduate,Yes,9640189.0,12531456,10,680.0,311731.0,10016492,16756907,5626236,Approved
4201,5,Not Graduate,Yes,3645075.0,30128213,20,686.0,2090958.0,9856759,4939308,12113079,Approved
4202,1,Not Graduate,No,6524152.0,24905787,6,553.0,26510375.0,3118337,5366096,9468272,Approved
4203,0,Graduate,No,7226499.0,9292355,6,607.0,12985402.0,11212383,9899603,724415,Approved
4204,5,Graduate,No,8505520.0,9640911,2,613.0,6128796.0,5239903,23178107,1292295,Approved
4205,0,Graduate,No,8062811.0,7104603,12,600.0,4533000.0,8517668,12924334,11247211,Approved
4206,2,Not Graduate,No,6203172.0,5286058,6,417.0,16690548.0,17925733,4137564,10364285,Approved
4207,3,Not Graduate,No,6857656.0,4459844,2,349.0,106511.0,14114995,13519336,4693373,Rejected
4208,3,Not Graduate,No,5897627.0,29831075,20,863.0,5323159.0,10636612,20546201,526301,Approved
4209,0,Graduate,Yes,3777682.0,1911302,18,480.0,11404930.0,11539013,20314217,6521279,Approved
4210,0,Not Graduate,No,2653969.0,29836349,2,842.0,24454283.0,16635285,14550224,13715128,Approved
4211,0,Not Graduate,No,9103121.0,28690921,10,626.0,11099270.0,18396628,17379019,6909723,Approved
4212,3,Graduate,Yes,2059448.0,33407043,10,802.0,3818832.0,7390826,19947255,10106009,Approved
4213,3,Not Graduate,Yes,474006.0,37350611,4,795.0,10439662.0,11928846,18063711,3100669,Approved
4214,1,Graduate,No,9214311.0,17883460,2,545.0,25861454.0,16754222,599777,5963809,Approved
4215,3,Not Graduate,Yes,4462577.0,34423242,12,842.0,4503252.0,12570064,19429423,11649520,Approved
4216,4,Not Graduate,No,2667144.0,20311327,14,401.0,7870529.0,12984683,9362677,4877151,Rejected
4217,0,Not Graduate,No,3891804.0,32009300,18,529.0,10733927.0,5122355,4020254,9304085,Rejected
4218,2,Not Graduate,No,8658793.0,39146278,16,687.0,11358683.0,16189953,20508342,9110907,Approved
4219,4,Not Graduate,No,3004801.0,1591364,20,878.0,18591172.0,17168602,22997468,13634707,Approved
4220,1,Graduate,No,5835707.0,2568314,6,510.0,10173757.0,9738135,17308928,12984205,Approved
4221,1,Graduate,No,8596407.0,24787505,18,729.0,14808226.0,18643310,7674074,3017366,Approved
4222,3,Not Graduate,No,984492.0,36239927,2,638.0,23161021.0,3070073,15948020,11429442,Approved
4223,5,Graduate,No,3128731.0,31699695,12,483.0,18884028.0,2136640,409055,6338450,Rejected
4224,4,Graduate,No,4346154.0,15155295,20,355.0,14243552.0,6344628,13177274,10976999,Rejected
4225,3,Not Graduate,No,8335078.0,38585712,4,581.0,8582237.0,7291763,10139274,759334,Rejected
4226,4,Not Graduate,Yes,471759.0,13835173,20,871.0,28265903.0,11797652,22551028,5911204,Approved
4227,2,Graduate,No,3396513.0,7730672,18,427.0,21382793.0,9000411,24141026,742498,Approved
4228,3,Graduate,No,2647885.0,33529356,18,807.0,14606718.0,53826,9698177,11824768,Approved
4229,2,Graduate,Yes,6722585.0,17732639,16,883.0,9501401.0,6109533,1015597,3700730,Approved
4230,1,Graduate,Yes,7849074.0,27378520,14,515.0,,15755378,555776,265746,Approved
4231,4,Graduate,Yes,7929943.0,18359195,12,389.0,2625789.0,17214067,14055878,6117336,Approved
4232,3,Not Graduate,No,5290154.0,15733829,4,613.0,13184650.0,13789230,24910849,7081984,Approved
4233,2,Graduate,No,5760529.0,37162512,8,532.0,5421689.0,12959340,12989266,1935646,Rejected
4234,5,Graduate,Yes,3437546.0,25952500,20,874.0,26963307.0,10772592,9557806,3479524,Approved
4235,0,Graduate,No,9113042.0,17514690,14,546.0,7973854.0,13818400,1777792,2309299,Approved
4236,1,Not Graduate,No,4378236.0,14188534,12,741.0,25806023.0,16829601,2491874,7631786,Approved
4237,0,Graduate,Yes,6376361.0,10944299,18,434.0,26686490.0,19393959,13138065,9503999,Approved
4238,4,Graduate,No,3780509.0,31117976,10,301.0,24095140.0,5636239,21333616,103253,Rejected
4239,4,Graduate,No,7253886.0,24944671,12,460.0,6100136.0,15886863,23027704,8716337,Approved
4240,2,Not Graduate,No,3248601.0,23694074,20,439.0,20383594.0,11883652,11155231,10524179,Rejected
4241,4,Not Graduate,Yes,3455550.0,31522598,12,603.0,22364302.0,9641129,5589492,1534568,Rejected
4242,2,Graduate,Yes,7772830.0,33911114,16,759.0,11088246.0,4387999,8586695,13760701,Approved
4243,4,Graduate,Yes,9639778.0,15507080,16,424.0,26940170.0,16562587,16770826,13412078,Approved
4244,2,Graduate,No,3766375.0,10400175,12,646.0,17294508.0,11548334,529811,7986218,Approved
4245,2,Not Graduate,No,413756.0,8044132,16,893.0,11792944.0,554567,13713627,13225476,Rejected
4246,5,Not Graduate,No,846812.0,39474548,14,623.0,21879350.0,9697663,21963476,10194894,Approved
4247,1,Graduate,No,8152517.0,1711897,2,706.0,5557210.0,9620352,15257701,5503735,Approved
4248,0,Graduate,Yes,9271539.0,1433190,10,768.0,2222854.0,11326147,12720901,3358785,Approved
4249,3,Graduate,No,8444082.0,12682584,20,463.0,28213672.0,17220792,1116161,5118347,Approved
4250,5,Graduate,No,8015302.0,15557819,20,539.0,6563889.0,970389,10604360,6575354,Approved
4251,2,Not Graduate,No,1735818.0,22174561,20,512.0,27657366.0,7962837,16247478,12849279,Rejected
4252,0,Graduate,No,4716499.0,35890007,10,448.0,12221553.0,11498589,1090306,8022712,Rejected
